,Id,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MSSubClass_20.0,MSSubClass_30.0,MSSubClass_40.0,MSSubClass_45.0,MSSubClass_50.0,MSSubClass_60.0,MSSubClass_70.0,MSSubClass_75.0,MSSubClass_80.0,MSSubClass_85.0,MSSubClass_90.0,MSSubClass_120.0,MSSubClass_160.0,MSSubClass_180.0,MSSubClass_190.0,MSSubClass_nan,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MSZoning_nan,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighborhood_nan,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition1_nan,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Condition2_nan,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BldgType_nan,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofStyle_nan,RoofMatl_CompShg,RoofMatl_Other,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofMatl_nan,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior1st_nan,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CemntBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_WdShing,Exterior2nd_nan,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MasVnrType_nan,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Foundation_nan,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscFeature_nan
24,25,70.04995836802665,8246,1,0,2,2,3,2,2,1.0,5,8,1968,2001,0.0,2,3,3,2,1,3,188,5,668,204,1060,0,4,1,3,1060,0,0,1060,1,0,1,0,3,1,3,6,7,1,2,4,1968.0,1,1,270,3,2,2,406,90,0,0,0,0,0,2,0,5,2010,2,1,154000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,26,110.0,14230,1,0,3,2,3,2,2,1.0,8,5,2007,2007,640.0,3,2,4,2,0,1,0,1,0,1566,1566,0,4,1,3,1600,0,0,1600,0,0,2,0,3,1,3,7,7,1,3,4,2007.0,2,3,890,3,2,2,0,56,0,0,0,0,0,3,0,7,2009,2,1,256300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
26,27,60.0,7200,1,0,3,2,3,2,2,1.0,5,7,1951,2000,0.0,2,2,3,2,1,4,234,3,486,180,900,0,2,1,3,900,0,0,900,0,1,1,0,3,1,3,5,7,0,3,2,2005.0,1,2,576,3,2,2,222,32,0,0,0,0,0,3,0,5,2010,2,1,134800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,28,98.0,11478,1,0,3,2,3,2,2,1.0,8,5,2007,2008,200.0,3,2,5,2,0,6,1218,1,0,486,1704,0,4,1,3,1704,0,0,1704,1,0,2,0,3,1,3,7,7,1,3,4,2008.0,2,3,772,3,2,2,0,50,0,0,0,0,0,3,0,5,2010,2,1,306000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
28,29,47.0,16321,1,0,2,2,3,3,2,1.0,5,6,1957,1997,0.0,2,2,3,2,3,4,1277,1,0,207,1484,0,2,1,3,1600,0,0,1600,1,0,1,0,2,1,2,6,7,2,3,4,1957.0,2,1,319,3,2,2,288,258,0,0,0,0,0,3,0,12,2006,2,1,207500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,30,60.0,6324,1,0,2,2,3,2,2,1.0,4,6,1927,1950,0.0,2,2,3,2,0,1,0,1,0,520,520,0,1,0,3,520,0,0,520,0,0,1,0,1,1,1,4,7,0,3,2,1920.0,1,1,240,2,2,2,49,0,87,0,0,0,0,3,0,5,2008,2,1,68500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,31,50.0,8500,1,2,3,2,3,2,2,2.0,4,4,1920,1950,0.0,2,1,3,2,0,1,0,1,0,649,649,0,2,0,3,649,668,0,1317,0,0,1,0,3,1,2,6,7,0,3,2,1920.0,1,1,250,3,1,0,0,54,172,0,0,0,0,2,0,7,2008,2,1,40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,32,70.04995836802665,8544,1,0,2,2,3,3,2,1.0,5,6,1966,2006,0.0,2,2,3,2,0,1,0,1,0,1228,1228,0,3,1,3,1228,0,0,1228,0,0,1,1,3,1,3,6,7,0,3,4,1966.0,1,1,271,3,2,2,0,65,0,0,0,0,0,2,0,6,2008,2,1,149350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,33,85.0,11049,1,0,3,2,3,2,2,1.0,8,5,2007,2007,0.0,3,2,5,2,2,1,0,1,0,1234,1234,0,4,1,3,1234,0,0,1234,0,0,2,0,3,1,3,7,7,0,3,4,2007.0,2,2,484,3,2,2,0,30,0,0,0,0,0,3,0,1,2008,2,1,179900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,34,70.0,10552,1,0,2,2,3,2,2,1.0,5,5,1959,1959,0.0,2,2,3,2,0,3,1018,1,0,380,1398,0,3,1,3,1700,0,0,1700,0,1,1,1,4,1,3,6,7,1,3,4,1959.0,2,2,447,3,2,2,0,38,0,0,0,0,0,3,0,4,2010,2,1,165500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,35,60.0,7313,1,0,3,2,3,2,2,1.0,9,5,2005,2005,246.0,4,2,5,2,0,6,1153,1,0,408,1561,0,4,1,3,1561,0,0,1561,1,0,2,0,2,1,4,6,7,1,3,4,2005.0,3,2,556,3,2,2,203,47,0,0,0,0,0,3,0,8,2007,2,1,277500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,36,108.0,13418,1,0,3,2,3,2,2,2.0,8,5,2004,2005,132.0,3,2,5,2,2,1,0,1,0,1117,1117,0,4,1,3,1132,1320,0,2452,0,0,3,1,4,1,3,9,7,1,3,3,2004.0,3,3,691,3,2,2,113,32,0,0,0,0,0,3,0,9,2006,2,1,309000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
36,37,112.0,10859,1,0,3,2,3,2,2,1.0,5,5,1994,1995,0.0,2,2,4,2,0,1,0,1,0,1097,1097,0,4,1,3,1097,0,0,1097,0,0,1,1,3,1,2,6,7,0,3,4,1995.0,1,2,672,3,2,2,392,64,0,0,0,0,0,3,0,6,2009,2,1,145000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,38,74.0,8532,1,0,3,2,3,2,2,1.0,5,6,1954,1990,650.0,2,2,3,2,0,3,1213,1,0,84,1297,0,3,1,3,1297,0,0,1297,0,1,1,0,3,1,2,5,7,1,2,4,1954.0,3,2,498,3,2,2,0,0,0,0,0,0,0,3,0,10,2009,2,1,153000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,39,68.0,7922,1,0,3,2,3,2,2,1.0,5,7,1953,2007,0.0,2,3,3,2,0,6,731,1,0,326,1057,0,2,1,3,1057,0,0,1057,1,0,1,0,3,1,3,5,7,0,3,2,1953.0,1,1,246,3,2,2,0,52,0,0,0,0,0,3,0,1,2010,2,0,109000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39,40,65.0,6040,1,0,3,2,3,2,2,1.0,4,5,1955,1955,0.0,2,2,0,2,0,1,0,1,0,0,0,0,2,0,0,1152,0,0,1152,0,0,2,0,2,2,1,6,7,0,3,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,6,2008,2,1,82000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,41,84.0,8658,1,0,3,2,3,2,2,1.0,6,5,1965,1965,101.0,2,2,3,2,0,3,643,1,0,445,1088,0,4,1,3,1324,0,0,1324,0,0,2,0,3,1,2,6,7,1,2,4,1965.0,2,2,440,3,2,2,0,138,0,0,0,0,0,1,0,12,2006,2,0,160000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,42,115.0,16905,1,0,3,2,3,2,2,1.0,5,6,1959,1959,0.0,2,3,3,2,3,4,967,1,0,383,1350,0,3,1,3,1328,0,0,1328,0,1,1,1,2,1,2,5,7,2,3,4,1959.0,2,1,308,3,2,1,0,104,0,0,0,0,0,3,0,7,2007,2,1,170000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,43,70.04995836802665,9180,1,0,2,2,3,3,2,1.66,5,7,1983,1983,0.0,2,2,4,2,2,5,747,2,93,0,840,0,3,1,3,884,0,0,884,1,0,1,0,2,1,3,5,7,0,3,4,1983.0,2,2,504,3,3,2,240,0,0,0,0,0,0,2,0,12,2007,2,1,144000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,44,70.04995836802665,9200,1,0,2,2,3,3,2,1.0,5,6,1975,1980,0.0,2,2,4,2,2,2,280,4,491,167,938,0,2,1,3,938,0,0,938,1,0,1,0,3,1,2,5,7,0,3,2,1977.0,1,1,308,3,2,2,145,0,0,0,0,0,0,2,0,7,2008,2,1,130250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
44,45,70.0,7945,1,0,3,2,3,2,2,1.0,5,6,1959,1959,0.0,2,2,3,2,0,5,179,4,506,465,1150,0,4,1,2,1150,0,0,1150,1,0,1,0,3,1,2,6,7,0,3,4,1959.0,2,1,300,3,2,2,0,0,0,0,0,0,0,3,0,5,2006,2,1,141000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45,46,61.0,7658,1,0,3,2,3,2,2,1.0,9,5,2005,2005,412.0,4,2,5,2,0,6,456,1,0,1296,1752,0,4,1,3,1752,0,0,1752,1,0,2,0,2,1,4,6,7,1,3,4,2005.0,2,2,576,3,2,2,196,82,0,0,0,0,0,3,0,2,2010,2,1,319900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,47,48.0,12822,1,0,2,2,3,3,2,1.33,7,5,2003,2003,0.0,3,2,5,2,0,6,1351,1,0,83,1434,0,4,1,3,1518,631,0,2149,1,0,1,1,1,1,3,6,7,1,4,4,2003.0,2,2,670,3,2,2,168,43,0,0,198,0,0,3,0,8,2009,2,0,239686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47,48,84.0,11096,1,0,3,2,3,2,2,1.0,8,5,2006,2006,0.0,3,2,4,2,2,6,24,1,0,1632,1656,0,4,1,3,1656,0,0,1656,0,0,2,0,3,1,3,7,7,0,3,4,2006.0,2,3,826,3,2,2,0,146,0,0,0,0,0,3,0,7,2007,2,1,249700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,49,33.0,4456,1,0,3,2,3,2,2,2.0,4,5,1920,2008,0.0,2,2,3,2,0,1,0,1,0,736,736,0,3,1,3,736,716,0,1452,0,0,2,0,2,3,2,8,7,0,3,0,,0,0,0,0,2,0,0,0,102,0,0,0,0,3,0,6,2009,3,2,113000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49,50,66.0,7742,1,0,3,2,3,2,2,1.0,5,7,1966,1966,0.0,2,2,3,2,0,4,763,1,0,192,955,0,4,1,3,955,0,0,955,1,0,1,0,3,1,2,6,7,0,3,4,1966.0,1,1,386,3,2,2,0,0,0,0,0,0,0,2,0,1,2007,2,1,127000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,51,70.04995836802665,13869,1,0,1,2,3,2,2,2.0,6,6,1997,1997,0.0,2,2,4,2,2,6,182,1,0,612,794,0,3,1,3,794,676,0,1470,0,1,2,0,3,1,2,6,7,0,3,4,1997.0,3,2,388,3,2,2,0,75,0,0,0,0,0,3,0,7,2007,2,1,177000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51,52,52.0,6240,1,0,3,2,3,2,2,1.33,6,6,1934,1950,0.0,2,2,3,2,0,1,0,1,0,816,816,0,2,1,3,816,0,360,1176,0,0,1,0,3,1,2,6,7,1,3,2,1985.0,1,2,528,3,2,2,112,0,0,0,0,0,0,2,400,9,2006,2,1,114500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52,53,110.0,8472,0,0,1,1,3,2,1,1.0,5,5,1963,1963,0.0,1,2,4,2,3,2,104,6,712,0,816,0,2,0,3,816,0,0,816,1,0,1,0,2,1,2,5,7,0,3,1,1963.0,1,2,516,3,2,2,106,0,0,0,0,0,0,3,0,5,2010,2,1,110000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
